epoch,loss,train_acc,test_acc,wall_s
1,1.1329570601383845,0.3333333333333333,0.3333333333333333,46.173895597457886
2,1.106502319375674,0.3333333333333333,0.3333333333333333,46.498136043548584
3,1.0727770109971364,0.6666666666666666,0.6666666666666666,46.59194755554199
4,1.0374580770730972,0.6666666666666666,0.6666666666666666,46.32850003242493
5,1.003178306420644,0.6666666666666666,0.6666666666666666,46.93960928916931
6,0.9706086695194245,0.6666666666666666,0.6666666666666666,46.409045696258545
7,0.9387654374043147,0.6333333333333333,0.6333333333333333,46.46534776687622
8,0.9220408697923025,0.6666666666666666,0.6666666666666666,47.34934854507446
9,0.8943580577770869,0.6666666666666666,0.6666666666666666,49.269643783569336
10,0.831273889541626,0.6666666666666666,0.6666666666666666,48.567476749420166
11,0.787975363433361,0.6666666666666666,0.6666666666666666,47.56879925727844
12,0.7507031172513962,0.6666666666666666,0.6666666666666666,46.98759484291077
13,0.7164727638165156,0.6666666666666666,0.6666666666666666,47.111459255218506
14,0.682986888786157,0.6666666666666666,0.6666666666666666,47.0549750328064
15,0.6609929670890172,0.6666666666666666,0.6666666666666666,47.182074546813965
16,0.6405355488260587,0.6666666666666666,0.6666666666666666,46.478320360183716
17,0.6203736943503221,0.6666666666666666,0.6666666666666666,46.37231183052063
18,0.6056127903362115,0.6666666666666666,0.6666666666666666,46.55177569389343
19,0.5926700967053572,0.6666666666666666,0.6666666666666666,46.32220101356506
20,0.584012903024753,0.6666666666666666,0.6666666666666666,46.37432503700256
21,0.5727452869216602,0.6833333333333333,0.6666666666666666,46.25210762023926
22,0.5356687698513269,0.6666666666666666,0.6666666666666666,46.3927903175354
23,0.5626048546284437,0.6666666666666666,0.6666666666666666,46.38695192337036
24,0.5590260198960701,0.6666666666666666,0.6666666666666666,46.54293775558472
25,0.5539658886690935,0.6666666666666666,0.6666666666666666,46.401628732681274
26,0.5970707815140486,0.65,0.6666666666666666,46.51220655441284
27,0.5943612944334745,0.6333333333333333,0.6666666666666666,46.40767002105713
28,0.6102463137358427,0.6666666666666666,0.6666666666666666,46.59039664268494
29,0.545549900457263,0.65,0.8,46.27907061576843
30,0.5403144347170988,0.5833333333333334,0.8333333333333334,46.741610288619995
31,0.5477652906129757,0.55,0.8333333333333334,46.64220118522644
32,0.5410805754363537,0.6666666666666666,0.6666666666666666,46.54073762893677
33,0.5381418370952209,0.6666666666666666,0.6666666666666666,46.59273886680603
34,0.5387626110265652,0.6666666666666666,0.6666666666666666,46.729079484939575
35,0.5361398150523503,0.6833333333333333,0.7666666666666667,46.466548681259155
36,0.5351379663993915,0.6333333333333333,0.8,46.492414236068726
37,0.5920442967365186,0.5833333333333334,0.7333333333333333,46.44921517372131
38,0.5342272795115908,0.6166666666666667,0.7333333333333333,46.53724765777588
39,0.539714128524065,0.5833333333333334,0.6666666666666666,46.538519859313965
40,0.5418801727394263,0.6333333333333333,0.7,46.462552309036255
41,0.5419355563819408,0.6166666666666667,0.7,46.522865772247314
42,0.5358717411135634,0.6666666666666666,0.7,46.35035276412964
43,0.5389900392542283,0.7166666666666667,0.6666666666666666,46.473597288131714
44,0.5392376530915499,0.7,0.6666666666666666,46.51944279670715
45,0.5369743855049213,0.55,0.5666666666666667,46.393741607666016
46,0.5326618565867345,0.8,0.7,46.53137254714966
47,0.5296469413985808,0.7333333333333333,0.6666666666666666,46.615487575531006
48,0.5260343050584197,0.75,0.7,46.36293005943298
49,0.5283453911542892,0.6166666666666667,0.5666666666666667,46.565712451934814
50,0.5295260382816196,0.7166666666666667,0.7333333333333333,46.42949414253235
